stock_id,signal_date,status,cancel_reason,entry_date,exit_date,exit_trigger_date
3673,20230414,entered,,20230417,20230421,20230420
3673,20230601,entered,,20230602,20230605,20230602
3673,20230621,entered,,20230626,20230703,20230630
3673,20240401,entered,,20240402,20240415,20240415
3673,20240410,skipped,Existing Position,,,
3673,20250508,entered,,20250509,20250520,20250520
3673,20251112,entered,,20251113,20251120,20251119
3673,20260416,entered,,20260417,20260422,20260421
3673,20260417,skipped,Existing Position,,,
3673,20260522,entered,,20260525,20260529,20260528
3673,20260826,censored,Insufficient Future Data,20260827,,
3675,20230214,entered,,20230215,20230222,20230221
3675,20230303,entered,,20230306,20230314,20230313
3680,20230306,entered,,20230307,20230314,20230313
3680,20260106,entered,,20260107,20260114,20260113
3689,20240704,entered,,20240705,20240710,20240709
3689,20240717,entered,,20240718,20240723,20240722
3689,20240828,entered,,20240829,20240904,20240903
3689,20250218,entered,,20250219,20250224,20250221
3689,20250606,entered,,20250609,20250616,20250613
3689,20250804,entered,,20250805,20250814,20250814
3689,20250812,skipped,Existing Position,,,
3689,20251226,entered,,20251229,20260108,20260107
3689,20260408,entered,,20260409,20260417,20260416
3689,20260409,skipped,Existing Position,,,
3689,20260410,skipped,Existing Position,,,
3693,20230414,entered,,20230417,20230426,20230425
3694,20231123,entered,,20231124,20231127,20231124
3694,20240527,entered,,20240528,20240531,20240530
3694,20241224,entered,,20241225,20250102,20241231
3694,20250224,entered,,20250225,20250304,20250303
3694,20250611,entered,,20250612,20250616,20250613
3701,20230410,entered,,20230411,20230421,20230420
3701,20230414,skipped,Existing Position,,,
3701,20231115,entered,,20231116,20231127,20231124
3701,20231117,skipped,Existing Position,,,
3701,20231121,skipped,Existing Position,,,
3701,20250829,cancelled,Below Signal Low,,,
3701,20260421,entered,,20260422,20260424,20260423
3702,20230519,entered,,20230522,20230531,20230531
3702,20230704,entered,,20230705,20230714,20230714
3702,20230915,entered,,20230918,20230927,20230927
3702,20240307,entered,,20240308,20240315,20240314
3702,20260226,entered,,20260302,20260303,20260302
3702,20260305,entered,,20260306,20260317,20260317
3702,20260318,entered,,20260319,20260323,20260320
3703,20240409,entered,,20240410,20240417,20240416
3704,20230213,entered,,20230214,20230223,20230223
3704,20230530,entered,,20230531,20230605,20230602
3704,20230704,entered,,20230705,20230714,20230714
3704,20230705,skipped,Existing Position,,,
3704,20231130,entered,,20231201,20231207,20231206
3704,20260526,entered,,20260527,20260605,20260605
3706,20230704,entered,,20230705,20230707,20230706
3706,20231121,entered,,20231122,20231123,20231122
3706,20240122,entered,,20240123,20240126,20240125
3706,20240319,entered,,20240320,20240325,20240322
3706,20240521,entered,,20240522,20240531,20240531
3706,20240522,skipped,Existing Position,,,
3706,20240711,entered,,20240712,20240719,20240718
3706,20250701,entered,,20250702,20250709,20250708
3706,20250721,entered,,20250722,20250728,20250725
3706,20250722,skipped,Existing Position,,,
3706,20251009,cancelled,Below Signal Low,,,
3706,20251030,entered,,20251031,20251105,20251104
3706,20260311,entered,,20260312,20260323,20260320
3706,20260506,entered,,20260507,20260514,20260513
3706,20260529,entered,,20260601,20260605,20260604
3706,20260601,skipped,Existing Position,,,
3706,20260603,skipped,Existing Position,,,
3707,20220608,entered,,20220609,20220616,20220615
3707,20221115,entered,,20221116,20221123,20221122
3707,20230130,entered,,20230131,20230209,20230209
3707,20230202,skipped,Existing Position,,,
3707,20240823,entered,,20240826,20240830,20240829
3707,20260318,entered,,20260319,20260320,20260319
3707,20260422,entered,,20260423,20260424,20260423
3707,20260504,entered,,20260505,20260507,20260506
3709,20251113,entered,,20251114,20251119,20251118
3711,20220105,entered,,20220106,20220111,20220110
3711,20221111,entered,,20221114,20221123,20221123
3711,20221201,entered,,20221202,20221209,20221208
3711,20230130,entered,,20230131,20230201,20230131
3711,20230203,entered,,20230206,20230215,20230215
3711,20230518,entered,,20230519,20230526,20230525
3711,20230530,entered,,20230531,20230609,20230609
3711,20230602,skipped,Existing Position,,,
3711,20230606,skipped,Existing Position,,,
3711,20230607,skipped,Existing Position,,,
3711,20231113,entered,,20231114,20231123,20231123
3711,20231115,skipped,Existing Position,,,
3711,20241015,entered,,20241016,20241025,20241025
3711,20250107,entered,,20250108,20250110,20250109
3711,20250122,cancelled,Below Signal Low,,,
3711,20251017,entered,,20251020,20251030,20251030
3712,20240124,entered,,20240125,20240201,20240131
3712,20240220,entered,,20240221,20240304,20240304
3712,20240221,skipped,Existing Position,,,
3712,20240412,entered,,20240415,20240417,20240416
4109,20240702,cancelled,Gap >5%,,,
4114,20220818,cancelled,Gap >5%,,,
4114,20221108,entered,,20221109,20221116,20221115
4114,20221116,entered,,20221117,20221128,20221128
4114,20221205,entered,,20221206,20221215,20221215
4114,20221209,skipped,Existing Position,,,
4114,20221214,skipped,Existing Position,,,
4114,20230417,entered,,20230418,20230421,20230420
4123,20230607,entered,,20230608,20230615,20230614
4123,20230705,entered,,20230706,20230713,20230712
4123,20240617,entered,,20240618,20240627,20240627
4123,20260703,entered,,20260706,20260714,20260713
4128,20221118,entered,,20221121,20221130,20221130
4129,20230608,entered,,20230609,20230612,20230609
4129,20230725,entered,,20230726,20230727,20230726
4147,20230413,entered,,20230414,20230417,20230414
4147,20240227,cancelled,Below Signal Low,,,
4155,20230201,entered,,20230202,20230213,20230213
4162,20221116,entered,,20221117,20221123,20221122
4164,20230306,entered,,20230307,20230313,20230310
4164,20230308,skipped,Existing Position,,,
4164,20250224,entered,,20250225,20250227,20250226
4167,20240513,entered,,20240514,20240521,20240520
4167,20240617,entered,,20240618,20240620,20240619
4167,20260123,entered,,20260126,20260129,20260128
4168,20221118,entered,,20221121,20221128,20221125
4303,20241017,entered,,20241018,20241022,20241021
4303,20250217,entered,,20250218,20250226,20250225
4303,20250218,skipped,Existing Position,,,
4303,20250224,skipped,Existing Position,,,
4306,20240607,entered,,20240611,20240618,20240617
4306,20240704,entered,,20240705,20240716,20240716
4306,20240711,skipped,Existing Position,,,
4426,20220825,entered,,20220826,20220905,20220902
4510,20250813,entered,,20250814,20250821,20250820
4510,20260526,entered,,20260527,20260528,20260527
4526,20250221,entered,,20250224,20250304,20250303
4526,20250513,entered,,20250514,20250521,20250520
4526,20260116,entered,,20260119,20260128,20260128
4532,20240523,entered,,20240524,20240531,20240530
4532,20260703,entered,,20260706,20260708,20260707
4533,20240521,entered,,20240522,20240523,20240522
4533,20250221,entered,,20250224,20250304,20250303
4533,20250224,skipped,Existing Position,,,
4540,20250224,entered,,20250225,20250304,20250303
4540,20250815,entered,,20250818,20250821,20250820
4540,20250818,skipped,Existing Position,,,
4541,20260120,cancelled,Below Signal Low,,,
4543,20240517,entered,,20240520,20240524,20240523
4551,20250806,entered,,20250807,20250814,20250813
4551,20250808,skipped,Existing Position,,,
4551,20250811,skipped,Existing Position,,,
4576,20241021,entered,,20241022,20241101,20241030
4576,20241225,entered,,20241226,20241230,20241227
4576,20250206,entered,,20250207,20250214,20250213
4576,20250514,entered,,20250515,20250522,20250521
4722,20250609,entered,,20250610,20250620,20250619
4722,20250611,skipped,Existing Position,,,
4722,20251223,entered,,20251224,20260102,20251231
4722,20260226,entered,,20260302,20260303,20260302
4726,20240618,entered,,20240619,20240628,20240627
4726,20240620,skipped,Existing Position,,,
4743,20221111,entered,,20221114,20221123,20221123
4743,20230208,entered,,20230209,20230215,20230214
4743,20230413,entered,,20230414,20230421,20230420
4743,20231108,entered,,20231109,20231113,20231110
4743,20250825,entered,,20250826,20250901,20250829
4743,20250827,skipped,Existing Position,,,
4743,20260113,entered,,20260114,20260121,20260120
4743,20260114,skipped,Existing Position,,,
4743,20260706,entered,,20260707,20260708,20260707
4746,20230406,entered,,20230407,20230418,20230418
4746,20230410,skipped,Existing Position,,,
4746,20231117,entered,,20231120,20231129,20231129
4746,20231120,skipped,Existing Position,,,
4746,20231127,skipped,Existing Position,,,
4763,20221117,entered,,20221118,20221129,20221129
4763,20230111,entered,,20230112,20230202,20230201
4763,20260603,entered,,20260604,20260609,20260608
4763,20260623,entered,,20260624,20260625,20260624
4764,20260415,entered,,20260416,20260423,20260422
4904,20230619,cancelled,Below Signal Low,,,
4904,20231130,entered,,20231201,20231208,20231207
4904,20240702,entered,,20240703,20240710,20240709
4904,20260223,entered,,20260224,20260302,20260226
4906,20220606,entered,,20220607,20220614,20220613
4906,20230417,entered,,20230418,20230424,20230421
4906,20230529,entered,,20230530,20230609,20230608
4906,20240520,entered,,20240521,20240530,20240530
4906,20240527,skipped,Existing Position,,,
4908,20240522,entered,,20240523,20240530,20240529
4908,20240627,entered,,20240628,20240703,20240702
4908,20240830,entered,,20240902,20240904,20240903
4909,20260420,entered,,20260421,20260423,20260422
4915,20221123,entered,,20221124,20221130,20221129
4915,20230525,entered,,20230526,20230602,20230601
4915,20230728,entered,,20230731,20230801,20230731
4915,20240222,entered,,20240223,20240306,20240306
4915,20240304,skipped,Existing Position,,,
4915,20240319,entered,,20240320,20240326,20240325
4915,20240605,entered,,20240606,20240618,20240618
4915,20250808,entered,,20250811,20250820,20250820
4916,20230531,entered,,20230601,20230612,20230612
4916,20250206,entered,,20250207,20250212,20250211
4916,20250207,skipped,Existing Position,,,
4916,20250731,entered,,20250801,20250812,20250811
4916,20250807,skipped,Existing Position,,,
4916,20260112,entered,,20260113,20260120,20260119
4919,20220607,entered,,20220608,20220609,20220608
4919,20220825,entered,,20220826,20220830,20220829
4919,20230130,entered,,20230131,20230209,20230209
4919,20230202,skipped,Existing Position,,,
4919,20230203,skipped,Existing Position,,,
4919,20230208,skipped,Existing Position,,,
4919,20231115,entered,,20231116,20231127,20231127
4919,20231129,entered,,20231130,20231207,20231206
4919,20260421,entered,,20260422,20260424,20260423
4927,20250812,entered,,20250813,20250815,20250814
4927,20251002,entered,,20251003,20251008,20251007
4927,20251212,entered,,20251215,20251224,20251223
4927,20260423,entered,,20260424,20260504,20260430
4931,20220801,entered,,20220802,20220804,20220803
4931,20230209,entered,,20230210,20230217,20230216
4938,20220118,entered,,20220119,20220126,20220125
4938,20231114,entered,,20231115,20231124,20231124
4938,20231213,entered,,20231214,20231225,20231225
4938,20240313,entered,,20240314,20240326,20240325
4938,20240318,skipped,Existing Position,,,
4938,20260417,entered,,20260420,20260427,20260424
4938,20260601,entered,,20260602,20260609,20260608
4938,20260813,entered,,20260814,20260818,20260817
4939,20250923,entered,,20250924,20251001,20250930
4939,20251106,entered,,20251107,20251111,20251110
4953,20230417,entered,,20230418,20230421,20230420
4956,20240607,entered,,20240611,20240613,20240612
4958,20220530,entered,,20220531,20220606,20220602
4958,20220531,skipped,Existing Position,,,
4958,20221205,entered,,20221206,20221209,20221208
4958,20231123,entered,,20231124,20231201,20231130
4958,20240312,entered,,20240313,20240320,20240319
4958,20240313,skipped,Existing Position,,,
4958,20240320,entered,,20240321,20240401,20240401
4958,20240402,entered,,20240403,20240409,20240408
4958,20240530,entered,,20240531,20240605,20240604
4958,20241218,entered,,20241219,20241230,20241230
4958,20250707,entered,,20250708,20250717,20250717
4958,20250709,skipped,Existing Position,,,
4958,20250808,entered,,20250811,20250820,20250820
4958,20250812,skipped,Existing Position,,,
4961,20230109,entered,,20230110,20230117,20230116
4961,20230110,skipped,Existing Position,,,
4961,20230217,entered,,20230220,20230223,20230222
4961,20230411,entered,,20230412,20230421,20230420
4961,20230414,skipped,Existing Position,,,
4961,20230612,entered,,20230613,20230619,20230616
4967,20230302,entered,,20230303,20230310,20230309
4967,20230306,skipped,Existing Position,,,
4967,20230411,entered,,20230412,20230421,20230421
4967,20240408,entered,,20240409,20240417,20240416
4967,20240410,skipped,Existing Position,,,
4967,20240614,cancelled,Below Signal Low,,,
4967,20251223,entered,,20251224,20260106,20260105
4967,20251224,skipped,Existing Position,,,
4967,20260108,entered,,20260109,20260114,20260113
4968,20230609,entered,,20230612,20230619,20230616
4968,20230612,skipped,Existing Position,,,
4968,20231124,entered,,20231127,20231206,20231206
4968,20231128,skipped,Existing Position,,,
4968,20231201,skipped,Existing Position,,,
4968,20231221,entered,,20231222,20231229,20231228
4968,20240202,entered,,20240205,20240223,20240223
4968,20240528,entered,,20240529,20240531,20240530
4968,20240617,entered,,20240618,20240620,20240619
4968,20240621,entered,,20240624,20240628,20240627
4968,20251009,entered,,20251013,20251014,20251013
4971,20260129,entered,,20260130,20260206,20260205
4973,20260508,cancelled,Gap >5%,,,
4973,20260529,entered,,20260601,20260609,20260608
4977,20230117,entered,,20230130,20230206,20230203
4977,20230220,entered,,20230221,20230223,20230222
4977,20230418,entered,,20230419,20230424,20230421
4977,20240717,entered,,20240718,20240722,20240719
4977,20250814,entered,,20250815,20250821,20250820
4979,20220809,entered,,20220810,20220819,20220819
4979,20221118,entered,,20221121,20221128,20221125
4979,20240220,entered,,20240221,20240229,20240227
4979,20240221,skipped,Existing Position,,,
4991,20250625,entered,,20250626,20250701,20250630
5009,20221116,entered,,20221117,20221128,20221128
5009,20221123,skipped,Existing Position,,,
5009,20230201,entered,,20230202,20230209,20230208
5009,20230605,entered,,20230606,20230613,20230612
5009,20231122,entered,,20231123,20231130,20231129
5009,20240409,entered,,20240410,20240419,20240419
5009,20240410,skipped,Existing Position,,,
5009,20241111,entered,,20241112,20241119,20241118
5009,20260107,entered,,20260108,20260115,20260114
5009,20260129,entered,,20260130,20260204,20260203
5009,20260505,entered,,20260506,20260513,20260512
5009,20260507,skipped,Existing Position,,,
5009,20260820,entered,,20260821,20260828,20260827
5009,20260821,skipped,Existing Position,,,
5202,20250210,entered,,20250211,20250218,20250217
5225,20231122,entered,,20231123,20231204,20231204
5225,20240401,entered,,20240402,20240409,20240408
5225,20240716,entered,,20240717,20240722,20240719
5230,20241014,entered,,20241015,20241018,20241017
5243,20220531,entered,,20220601,20220609,20220608
5243,20230525,entered,,20230526,20230606,20230606
5243,20250827,entered,,20250828,20250902,20250901
5243,20250828,skipped,Existing Position,,,
5243,20260410,entered,,20260413,20260416,20260415
5258,20230130,entered,,20230131,20230206,20230203
5258,20230201,skipped,Existing Position,,,
5258,20230614,entered,,20230615,20230626,20230621
5258,20230616,skipped,Existing Position,,,
5258,20240220,entered,,20240221,20240304,20240304
5284,20230116,entered,,20230117,20230207,20230207
5284,20230327,entered,,20230328,20230329,20230328
5284,20240222,entered,,20240223,20240306,20240306
5284,20250610,entered,,20250611,20250620,20250620
5284,20250611,skipped,Existing Position,,,
5284,20250826,entered,,20250827,20250902,20250901
5284,20251205,entered,,20251208,20251209,20251208
5289,20250910,entered,,20250911,20250918,20250917
5289,20250918,entered,,20250919,20250925,20250924
5309,20220530,entered,,20220531,20220610,20220610
5309,20220531,skipped,Existing Position,,,
5309,20221110,entered,,20221111,20221116,20221115
5309,20221117,entered,,20221118,20221121,20221118
5309,20221130,entered,,20221201,20221208,20221207
5309,20221201,skipped,Existing Position,,,
5309,20230330,entered,,20230331,20230414,20230414
5309,20230331,skipped,Existing Position,,,
5309,20250807,entered,,20250808,20250814,20250813
5309,20250808,skipped,Existing Position,,,
5309,20251211,entered,,20251212,20251218,20251217
5309,20251212,skipped,Existing Position,,,
5309,20251222,entered,,20251223,20251230,20251229
5309,20260505,entered,,20260506,20260515,20260515
5309,20260511,skipped,Existing Position,,,
5309,20260602,entered,,20260603,20260608,20260605
5328,20260522,cancelled,Gap >5%,,,
5340,20230609,entered,,20230612,20230613,20230612
5340,20250609,entered,,20250610,20250612,20250611
5347,20221115,entered,,20221116,20221123,20221122
5347,20231122,entered,,20231123,20231130,20231129
5347,20231123,skipped,Existing Position,,,
5347,20231124,skipped,Existing Position,,,
5347,20240530,entered,,20240531,20240607,20240606
5347,20240607,entered,,20240611,20240614,20240613
5347,20241217,entered,,20241218,20241227,20241227
5347,20250703,cancelled,Below Signal Low,,,
5347,20260108,entered,,20260109,20260120,20260120
5347,20260420,entered,,20260421,20260424,20260423
5351,20230412,entered,,20230413,20230414,20230413
5351,20230529,entered,,20230530,20230608,20230608
5351,20230531,skipped,Existing Position,,,
5351,20230726,entered,,20230727,20230802,20230801
5351,20240516,entered,,20240517,20240528,20240528
5351,20240527,skipped,Existing Position,,,
5351,20251112,entered,,20251113,20251117,20251114
5351,20260106,entered,,20260107,20260114,20260113
5351,20260506,entered,,20260507,20260508,20260507
5351,20260512,entered,,20260513,20260519,20260518
5351,20260513,skipped,Existing Position,,,
5351,20260514,skipped,Existing Position,,,
5353,20230323,entered,,20230324,20230410,20230407
5371,20230111,entered,,20230112,20230113,20230112
5371,20230202,entered,,20230203,20230210,20230209
5371,20230216,entered,,20230217,20230302,20230302
5371,20230221,skipped,Existing Position,,,
5371,20230413,entered,,20230414,20230421,20230420
5371,20240403,entered,,20240408,20240417,20240416
5371,20241225,entered,,20241226,20241227,20241226
5371,20250731,entered,,20250801,20250812,20250812
5371,20250801,skipped,Existing Position,,,
5371,20250805,skipped,Existing Position,,,
5371,20250806,skipped,Existing Position,,,
5371,20260121,entered,,20260122,20260128,20260127
5381,20260119,entered,,20260120,20260123,20260122
5388,20220809,entered,,20220810,20220816,20220815
5388,20230216,entered,,20230217,20230302,20230302
5388,20230307,entered,,20230308,20230317,20230317
5388,20230330,entered,,20230331,20230412,20230411
5388,20230529,entered,,20230530,20230608,20230608
5388,20230531,skipped,Existing Position,,,
5388,20231114,entered,,20231115,20231116,20231115
5388,20231213,entered,,20231214,20231221,20231220
5388,20231214,skipped,Existing Position,,,
5388,20240305,entered,,20240306,20240307,20240306
5388,20240702,entered,,20240703,20240710,20240709
5388,20260409,entered,,20260410,20260415,20260414
5392,20250819,entered,,20250820,20250821,20250820
5425,20220325,entered,,20220328,20220331,20220330
5425,20220819,entered,,20220822,20220825,20220824
5425,20220825,entered,,20220826,20220830,20220829
5425,20220826,skipped,Existing Position,,,
5425,20221125,entered,,20221128,20221207,20221207
5425,20221128,skipped,Existing Position,,,
5425,20230131,entered,,20230201,20230210,20230210
5425,20230201,skipped,Existing Position,,,
5425,20230308,entered,,20230309,20230313,20230310
5425,20231214,entered,,20231215,20231219,20231218
5425,20240412,entered,,20240415,20240416,20240415
5425,20240607,entered,,20240611,20240614,20240613
5425,20260120,entered,,20260121,20260126,20260123
5425,20260506,entered,,20260507,20260514,20260513
5425,20260507,skipped,Existing Position,,,
5425,20260508,skipped,Existing Position,,,
5425,20260521,entered,,20260522,20260601,20260529
5425,20260527,skipped,Existing Position,,,
5425,20260623,cancelled,Below Signal Low,,,
5426,20240412,entered,,20240415,20240416,20240415
5439,20230524,entered,,20230525,20230530,20230529
5439,20231013,entered,,20231016,20231019,20231018
5439,20231016,skipped,Existing Position,,,
5439,20231103,entered,,20231106,20231115,20231115
5439,20250211,entered,,20250212,20250221,20250221
5439,20250217,skipped,Existing Position,,,
5439,20260410,entered,,20260413,20260415,20260414
5439,20260827,censored,Insufficient Future Data,20260828,,
5443,20240219,entered,,20240220,20240227,20240226
5443,20240221,skipped,Existing Position,,,
5443,20240403,entered,,20240408,20240415,20240412
5443,20240621,entered,,20240624,20240703,20240703
5443,20240628,skipped,Existing Position,,,
5443,20250910,entered,,20250911,20250915,20250912
5443,20250917,entered,,20250918,20250924,20250923
5443,20250918,skipped,Existing Position,,,
5443,20260311,cancelled,Below Signal Low,,,
5443,20260430,entered,,20260504,20260508,20260507
5443,20260504,skipped,Existing Position,,,
5452,20260522,entered,,20260525,20260527,20260526
5452,20260604,entered,,20260605,20260609,20260608
5457,20240220,entered,,20240221,20240304,20240304
5465,20230613,entered,,20230614,20230628,20230627
5469,20230714,entered,,20230717,20230719,20230718
5469,20231201,entered,,20231204,20231213,20231213
5469,20231204,skipped,Existing Position,,,
5469,20240216,entered,,20240219,20240226,20240223
5469,20250207,entered,,20250210,20250217,20250214
5469,20250522,entered,,20250523,20250602,20250529
5469,20250527,skipped,Existing Position,,,
5469,20250528,skipped,Existing Position,,,
5469,20260116,entered,,20260119,20260128,20260128
5469,20260120,skipped,Existing Position,,,
5469,20260420,entered,,20260421,20260424,20260423
5475,20250731,entered,,20250801,20250807,20250806
5483,20220104,entered,,20220105,20220112,20220111
5483,20220530,entered,,20220531,20220608,20220607
5483,20220809,entered,,20220810,20220819,20220819
5483,20220811,skipped,Existing Position,,,
5483,20221110,cancelled,Gap >5%,,,
5483,20221115,entered,,20221116,20221123,20221122
5483,20230714,entered,,20230717,20230724,20230721
5483,20231128,entered,,20231129,20231206,20231205
5483,20231212,entered,,20231213,20231222,20231222
5483,20231215,skipped,Existing Position,,,
5483,20240308,entered,,20240311,20240318,20240315
5483,20250516,entered,,20250519,20250521,20250520
5483,20250716,cancelled,Gap >5%,,,
5483,20260107,entered,,20260108,20260109,20260108
5483,20260420,entered,,20260421,20260424,20260423
5483,20260421,skipped,Existing Position,,,
5508,20240702,entered,,20240703,20240705,20240704
5515,20240315,entered,,20240318,20240320,20240319
5519,20240607,entered,,20240611,20240613,20240612
5519,20240715,entered,,20240716,20240723,20240722
5519,20240716,skipped,Existing Position,,,
5522,20241213,entered,,20241216,20241225,20241225
5522,20241216,skipped,Existing Position,,,
5522,20241225,entered,,20241226,20250102,20241231
5522,20241226,skipped,Existing Position,,,
5522,20251223,entered,,20251224,20251230,20251229
5608,20221201,entered,,20221202,20221207,20221206
5608,20240514,entered,,20240515,20240516,20240515
5706,20230216,entered,,20230217,20230221,20230220
5706,20230519,entered,,20230522,20230529,20230526
5871,20230130,entered,,20230131,20230201,20230131
5871,20230714,entered,,20230717,20230724,20230721
5871,20231011,entered,,20231012,20231019,20231018
5871,20240925,entered,,20240926,20241009,20241009
5871,20250211,entered,,20250212,20250221,20250221
5871,20250516,entered,,20250519,20250527,20250526
5871,20250521,skipped,Existing Position,,,
5871,20251219,entered,,20251222,20251230,20251229
5871,20260414,entered,,20260415,20260424,20260424
6104,20230130,entered,,20230131,20230209,20230209
6104,20230217,entered,,20230220,20230301,20230224
6104,20231115,entered,,20231116,20231117,20231116
6104,20231122,entered,,20231123,20231204,20231204
6104,20231129,skipped,Existing Position,,,
6104,20250514,entered,,20250515,20250526,20250526
6104,20260622,entered,,20260623,20260626,20260625
6111,20240122,entered,,20240123,20240126,20240125
6117,20240306,entered,,20240307,20240308,20240307
6117,20250527,entered,,20250528,20250602,20250529
6122,20231114,entered,,20231115,20231124,20231123
6125,20220609,entered,,20220610,20220617,20220616
6125,20220819,entered,,20220822,20220829,20220826
6125,20230308,entered,,20230309,20230313,20230310
6125,20240215,entered,,20240216,20240229,20240227
6125,20240219,skipped,Existing Position,,,
6125,20240520,entered,,20240521,20240530,20240529
6125,20250724,entered,,20250725,20250801,20250731
6125,20260526,entered,,20260527,20260528,20260527
6127,20220105,entered,,20220106,20220111,20220110
6129,20220805,entered,,20220808,20220817,20220817
6129,20220809,skipped,Existing Position,,,
6129,20220816,skipped,Existing Position,,,
6129,20221124,entered,,20221125,20221206,20221206
6129,20230308,entered,,20230309,20230313,20230310
6134,20241016,entered,,20241017,20241018,20241017
6134,20260303,entered,,20260304,20260306,20260305
6138,20221202,entered,,20221205,20221208,20221207
6138,20230410,entered,,20230411,20230420,20230420
6138,20231114,entered,,20231115,20231124,20231123
6138,20231115,skipped,Existing Position,,,
6138,20231121,skipped,Existing Position,,,
6139,20221205,entered,,20221206,20221215,20221215
6139,20230406,entered,,20230407,20230414,20230413
6139,20230517,entered,,20230518,20230529,20230529
6139,20231120,entered,,20231121,20231124,20231123
6139,20231212,entered,,20231213,20231214,20231213
6139,20231229,entered,,20240102,20240105,20240104
6139,20240321,entered,,20240322,20240402,20240402
6139,20241021,entered,,20241022,20241025,20241024
6139,20250120,entered,,20250121,20250210,20250210
6139,20250122,skipped,Existing Position,,,
6139,20250624,entered,,20250625,20250630,20250627
6143,20221125,entered,,20221128,20221205,20221202
6143,20221128,skipped,Existing Position,,,
6143,20230202,entered,,20230203,20230208,20230207
6143,20230216,entered,,20230217,20230302,20230302
6143,20230217,skipped,Existing Position,,,
6143,20230324,entered,,20230327,20230406,20230331
6143,20230614,entered,,20230615,20230619,20230616
6143,20231113,entered,,20231114,20231123,20231123
6143,20231114,skipped,Existing Position,,,
6143,20240305,entered,,20240306,20240311,20240308
6143,20240306,skipped,Existing Position,,,
6143,20240307,skipped,Existing Position,,,
6143,20240614,entered,,20240617,20240624,20240621
6143,20250905,entered,,20250908,20250915,20250912
6147,20221116,entered,,20221117,20221128,20221125
6147,20230301,entered,,20230302,20230313,20230313
6147,20230728,entered,,20230731,20230802,20230801
6147,20231212,entered,,20231213,20231220,20231219
6147,20231213,skipped,Existing Position,,,
6147,20240313,entered,,20240314,20240318,20240315
6147,20251009,cancelled,Below Signal Low,,,
6147,20260508,entered,,20260511,20260512,20260511
6153,20220601,entered,,20220602,20220614,20220614
6153,20240830,entered,,20240902,20240904,20240903
6160,20230324,entered,,20230327,20230406,20230331
6163,20230331,entered,,20230406,20230417,20230417
6163,20240711,entered,,20240712,20240722,20240719
6166,20230725,entered,,20230726,20230727,20230726
6166,20260511,entered,,20260512,20260521,20260521
6168,20240223,entered,,20240226,20240227,20240226
6168,20260624,entered,,20260625,20260626,20260625
6168,20260827,censored,Insufficient Future Data,20260828,,
6173,20260102,entered,,20260105,20260108,20260107
6173,20260415,entered,,20260416,20260424,20260423
6175,20251209,entered,,20251210,20251216,20251215
6176,20240308,entered,,20240311,20240318,20240315
6176,20240312,skipped,Existing Position,,,
6176,20240313,skipped,Existing Position,,,
6176,20240319,cancelled,Gap >5%,,,
6176,20240830,entered,,20240902,20240909,20240906
6176,20241021,entered,,20241022,20241101,20241101
6176,20251224,entered,,20251226,20251231,20251230
6177,20240408,entered,,20240409,20240418,20240418
6177,20240410,skipped,Existing Position,,,
6177,20240430,entered,,20240502,20240510,20240509
6177,20250917,entered,,20250918,20250922,20250919
6177,20260618,cancelled,Below Signal Low,,,
6179,20240129,entered,,20240130,20240219,20240219
6179,20240229,entered,,20240301,20240308,20240307
6182,20220825,entered,,20220826,20220830,20220829
6182,20221111,entered,,20221114,20221123,20221123
6182,20221201,entered,,20221202,20221207,20221206
6182,20230130,entered,,20230131,20230209,20230209
6182,20230322,entered,,20230323,20230330,20230329
6182,20240705,entered,,20240708,20240711,20240710
6182,20250821,entered,,20250822,20250826,20250825
6182,20250905,entered,,20250908,20250917,20250917
6182,20250908,skipped,Existing Position,,,
6182,20260422,entered,,20260423,20260424,20260423
6182,20260506,entered,,20260507,20260513,20260512
6182,20260508,skipped,Existing Position,,,
6185,20230605,entered,,20230606,20230609,20230608
6187,20231225,entered,,20231226,20240103,20240102
6187,20240709,entered,,20240710,20240712,20240711
6187,20250612,entered,,20250613,20250624,20250624
6187,20250625,entered,,20250626,20250627,20250626
6187,20250908,cancelled,Below Signal Low,,,
6188,20230303,entered,,20230306,20230313,20230310
6188,20230601,entered,,20230602,20230609,20230608
6188,20240520,entered,,20240521,20240524,20240523
6188,20241219,entered,,20241220,20241231,20241231
6188,20250217,entered,,20250218,20250225,20250224
6188,20250925,entered,,20250926,20250930,20250926
6189,20240325,entered,,20240326,20240408,20240408
6189,20240516,entered,,20240517,20240523,20240522
6189,20240628,entered,,20240701,20240708,20240705
6189,20240701,skipped,Existing Position,,,
6189,20240704,skipped,Existing Position,,,
6190,20230601,entered,,20230602,20230609,20230608
6190,20240314,entered,,20240315,20240322,20240321
6190,20240618,entered,,20240619,20240620,20240619
6190,20250521,entered,,20250522,20250603,20250603
6190,20250605,entered,,20250606,20250609,20250606
6190,20250612,entered,,20250613,20250616,20250613
6190,20260122,entered,,20260123,20260128,20260127
6190,20260423,entered,,20260424,20260504,20260430
6191,20230607,entered,,20230608,20230619,20230619
6191,20231201,entered,,20231204,20231213,20231213
6191,20240702,entered,,20240703,20240709,20240708
6191,20250513,entered,,20250514,20250520,20250519
6191,20250526,entered,,20250527,20250602,20250529
6191,20250527,skipped,Existing Position,,,
6191,20250723,entered,,20250724,20250805,20250804
